fighter,punchType,powerpunchType,punchPlacement,punchLanded,partOfCombo,counterpunch,knockdownOrKO,round,timestamp,comment
Joshua,powerpunch,hook,body,landed,comboPunch,no,no,12,01:41,
Usyk,powerpunch,uppercut,body,landed,soloPunch,no,no,12,01:40,
Usyk,jab,NA,head,missed,soloPunch,no,no,12,01:39,
Usyk,jab,NA,head,missed,soloPunch,no,no,12,01:38,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,12,01:38,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,12,01:38,
Joshua,jab,NA,head,landed,soloPunch,no,no,12,01:35,
Usyk,jab,NA,head,landed,soloPunch,no,no,12,01:35,
Joshua,powerpunch,cross,head,missed,soloPunch,no,no,12,01:34,
Joshua,hold,NA,NA,NA,NA,no,no,12,01:33,
Joshua,jab,NA,head,missed,soloPunch,no,no,12,01:24,
Usyk,jab,NA,head,landed,soloPunch,no,no,12,01:24,
Usyk,powerpunch,hook,head,missed,soloPunch,no,no,12,01:23,
Usyk,jab,NA,head,landed,soloPunch,no,no,12,01:19,
Joshua,jab,NA,head,landed,soloPunch,no,no,12,01:19,
Usyk,jab,NA,head,landed,soloPunch,no,no,12,01:18,
Usyk,jab,NA,head,missed,comboPunch,no,no,12,01:16,
Usyk,jab,NA,head,missed,comboPunch,no,no,12,01:16,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,12,01:14,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,12,01:14,
Joshua,hold,NA,NA,NA,NA,no,no,12,01:12,
Joshua,powerpunch,hook,head,missed,soloPunch,no,no,12,01:09,
Usyk,jab,NA,head,landed,comboPunch,no,no,12,01:08,
Usyk,powerpunch,cross,head,landed,comboPunch,no,no,12,01:08,
Joshua,powerpunch,uppercut,body,landed,soloPunch,no,no,12,01:07,
Joshua,hold,NA,NA,NA,NA,no,no,12,01:06,
Joshua,jab,NA,head,missed,comboPunch,no,no,12,00:57,
Joshua,powerpunch,cross,head,landed,comboPunch,no,no,12,00:57,
Usyk,jab,NA,body,landed,comboPunch,no,no,12,00:57,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,12,00:56,
Usyk,powerpunch,hook,head,missed,comboPunch,no,no,12,00:56,
Usyk,powerpunch,uppercut,head,missed,comboPunch,no,no,12,00:56,
Usyk,jab,NA,head,landed,comboPunch,no,no,12,00:55,
Usyk,powerpunch,uppercut,body,missed,comboPunch,no,no,12,00:54,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,12,00:54,
Joshua,jab,NA,head,landed,soloPunch,no,no,12,00:52,
Usyk,jab,NA,head,landed,comboPunch,no,no,12,00:52,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,12,00:52,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,12,00:51,
Joshua,powerpunch,hook,body,missed,soloPunch,no,no,12,00:51,
Usyk,jab,NA,head,landed,soloPunch,no,no,12,00:47,
Joshua,jab,NA,head,landed,soloPunch,no,no,12,00:47,
Usyk,powerpunch,cross,head,missed,soloPunch,no,no,12,00:46,
Joshua,powerpunch,cross,head,missed,soloPunch,no,no,12,00:46,
Usyk,jab,NA,head,missed,soloPunch,no,no,12,00:46,
Joshua,powerpunch,hook,head,missed,soloPunch,no,no,12,00:45,
Usyk,jab,NA,head,missed,comboPunch,no,no,12,00:44,
Usyk,powerpunch,cross,head,missed,comboPunch,no,no,12,00:44,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,12,00:44,
Joshua,jab,NA,head,missed,soloPunch,no,no,12,00:41,
Joshua,jab,NA,head,missed,comboPunch,no,no,12,00:39,
Joshua,powerpunch,cross,body,missed,comboPunch,no,no,12,00:39,
Usyk,powerpunch,hook,body,missed,comboPunch,no,no,12,00:39,
Usyk,powerpunch,hook,body,missed,comboPunch,no,no,12,00:39,
Joshua,hold,NA,NA,NA,NA,no,no,12,00:39,
Joshua,jab,NA,head,missed,soloPunch,no,no,12,00:29,
Usyk,jab,NA,head,missed,comboPunch,no,no,12,00:27,
Usyk,jab,NA,head,landed,comboPunch,no,no,12,00:27,
Joshua,jab,NA,head,missed,comboPunch,no,no,12,00:23,
Joshua,powerpunch,cross,head,missed,comboPunch,no,no,12,00:23,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,12,00:22,
Usyk,powerpunch,hook,head,landed,comboPunch,no,no,12,00:22,
Joshua,hold,NA,NA,NA,NA,no,no,12,00:21,
Joshua,powerpunch,cross,head,missed,soloPunch,no,no,12,00:17,
Joshua,hold,NA,NA,NA,NA,no,no,12,00:16,
Joshua,powerpunch,hook,body,landed,soloPunch,no,no,12,00:10,"to the back, when ref was seperating."
Joshua,jab,NA,head,missed,comboPunch,no,no,12,00:08,
Joshua,powerpunch,cross,head,missed,comboPunch,no,no,12,00:07,
Joshua,hold,NA,NA,NA,NA,no,no,12,00:01,
